PotentialFraud,Total_Claims,Total_Cost,Total_Patients,AvgCost_PerClaim,Cost_PerPatient,Claims_PerPatient,Inp_Claims,Inp_TotalCost,Inp_AvgCost,Inp_MaxCost,Inp_AvgLengthOfStay,Out_Claims,Out_TotalCost,Out_AvgCost,Inp_Out_ClaimRatio,Inp_Out_CostRatio,Inp_AvgAge,Out_AvgAge,Inp_AvgChronicConditions,Out_AvgChronicConditions,Inp_NumUniquePatients,Out_NumUniquePatients,Has_HighInpatientCost,Has_ExtremeTotalCost
0,34.0,5120.0,16.0,150.58823529411765,320.0,2.125,0.0,0.0,0.0,0.0,0.0,34.0,5120.0,150.58823529411765,0.0,0.0,0.0,89.1295244997383,0.0,17.852941176470587,0.0,16.0,0,0
0,24.0,3000.0,20.0,125.0,150.0,1.2,0.0,0.0,0.0,0.0,0.0,24.0,3000.0,125.0,0.0,0.0,0.0,88.58167921514945,0.0,17.333333333333332,0.0,20.0,0,0
0,8.0,3820.0,7.0,477.5,545.7142857142857,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,8.0,3820.0,477.5,0.0,0.0,0.0,85.80561259411363,0.0,16.875,0.0,7.0,0,0
0,5.0,280.0,4.0,56.0,70.0,1.25,0.0,0.0,0.0,0.0,0.0,5.0,280.0,56.0,0.0,0.0,0.0,81.41492128678988,0.0,18.6,0.0,4.0,0,0
0,3.0,150.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,50.0,0.0,0.0,0.0,93.01026694045174,0.0,17.666666666666668,0.0,3.0,0,0
0,139.0,38790.0,85.0,279.0647482014389,456.3529411764706,1.6352941176470588,0.0,0.0,0.0,0.0,0.0,139.0,38790.0,279.0647482014389,0.0,0.0,0.0,90.45965363233027,0.0,17.014388489208635,0.0,85.0,0,0
0,32.0,6940.0,28.0,216.875,247.85714285714286,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,32.0,6940.0,216.875,0.0,0.0,0.0,91.71629021218344,0.0,17.96875,0.0,28.0,0,0
0,76.0,18580.0,74.0,244.47368421052633,251.0810810810811,1.027027027027027,0.0,0.0,0.0,0.0,0.0,76.0,18580.0,244.47368421052633,0.0,0.0,0.0,89.66482942469109,0.0,17.157894736842106,0.0,74.0,0,0
0,46.0,21390.0,26.0,465.0,822.6923076923077,1.7692307692307692,0.0,0.0,0.0,0.0,0.0,46.0,21390.0,465.0,0.0,0.0,0.0,91.26577984108562,0.0,17.608695652173914,0.0,26.0,0,0
0,25.0,5000.0,12.0,200.0,416.6666666666667,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,25.0,5000.0,200.0,0.0,0.0,0.0,81.99830253251197,0.0,16.6,0.0,12.0,0,0
0,11.0,2020.0,11.0,183.63636363636363,183.63636363636363,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2020.0,183.63636363636363,0.0,0.0,0.0,92.8611785203161,0.0,17.545454545454547,0.0,11.0,0,0
0,36.0,7510.0,26.0,208.61111111111111,288.84615384615387,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,36.0,7510.0,208.61111111111111,0.0,0.0,0.0,90.93528024944862,0.0,17.5,0.0,26.0,0,0
0,4.0,140.0,4.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,35.0,0.0,0.0,0.0,89.48117727583846,0.0,18.75,0.0,4.0,0,0
0,5.0,450.0,4.0,90.0,112.5,1.25,0.0,0.0,0.0,0.0,0.0,5.0,450.0,90.0,0.0,0.0,0.0,81.43244353182752,0.0,18.2,0.0,4.0,0,0
0,10.0,1420.0,8.0,142.0,177.5,1.25,0.0,0.0,0.0,0.0,0.0,10.0,1420.0,142.0,0.0,0.0,0.0,92.73182751540041,0.0,18.4,0.0,8.0,0,0
0,3.0,730.0,3.0,243.33333333333334,243.33333333333334,1.0,0.0,0.0,0.0,0.0,0.0,3.0,730.0,243.33333333333334,0.0,0.0,0.0,99.00889801505816,0.0,18.0,0.0,3.0,0,0
0,20.0,5030.0,20.0,251.5,251.5,1.0,0.0,0.0,0.0,0.0,0.0,20.0,5030.0,251.5,0.0,0.0,0.0,96.50321697467487,0.0,17.3,0.0,20.0,0,0
0,24.0,4930.0,22.0,205.41666666666666,224.0909090909091,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,24.0,4930.0,205.41666666666666,0.0,0.0,0.0,95.59263061829796,0.0,17.708333333333332,0.0,22.0,0,0
0,5.0,33570.0,5.0,6714.0,6714.0,1.0,2.0,33000.0,16500.0,21000.0,3.5,3.0,570.0,190.0,0.5,57.79334500875657,89.56331279945243,92.37052247319188,17.0,15.666666666666666,2.0,3.0,0,0
1,3.0,67000.0,3.0,22333.333333333332,22333.333333333332,1.0,3.0,67000.0,22333.333333333332,57000.0,12.0,0.0,0.0,0.0,3.0,67000.0,87.95163130276067,0.0,17.333333333333332,0.0,3.0,0.0,1,0
0,1.0,13000.0,1.0,13000.0,13000.0,1.0,1.0,13000.0,13000.0,13000.0,4.0,0.0,0.0,0.0,1.0,13000.0,86.31622176591375,0.0,17.0,0.0,1.0,0.0,0,0
0,7.0,98000.0,7.0,14000.0,14000.0,1.0,7.0,98000.0,14000.0,34000.0,4.714285714285714,0.0,0.0,0.0,7.0,98000.0,94.5411166519996,0.0,16.142857142857142,0.0,7.0,0.0,0,0
0,27.0,242020.0,26.0,8963.703703703704,9308.461538461539,1.0384615384615385,27.0,242020.0,8963.703703703704,33000.0,5.888888888888889,0.0,0.0,0.0,27.0,242020.0,90.74099424544326,0.0,16.666666666666668,0.0,26.0,0.0,0,0
0,3.0,29000.0,3.0,9666.666666666666,9666.666666666666,1.0,3.0,29000.0,9666.666666666666,14000.0,4.666666666666667,0.0,0.0,0.0,3.0,29000.0,100.14966917636322,0.0,17.333333333333332,0.0,3.0,0.0,0,0
0,15.0,199000.0,15.0,13266.666666666666,13266.666666666666,1.0,15.0,199000.0,13266.666666666666,57000.0,5.466666666666667,0.0,0.0,0.0,15.0,199000.0,86.83769107916952,0.0,16.866666666666667,0.0,15.0,0.0,1,0
0,1.0,6000.0,1.0,6000.0,6000.0,1.0,1.0,6000.0,6000.0,6000.0,7.0,0.0,0.0,0.0,1.0,6000.0,74.40109514031485,0.0,17.0,0.0,1.0,0.0,0,0
0,10.0,110000.0,10.0,11000.0,11000.0,1.0,10.0,110000.0,11000.0,30000.0,8.1,0.0,0.0,0.0,10.0,110000.0,92.90622861054072,0.0,17.0,0.0,10.0,0.0,0,0
0,5.0,810.0,5.0,162.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,810.0,162.0,0.0,0.0,0.0,81.21505817932923,0.0,17.4,0.0,5.0,0,0
0,7.0,68000.0,7.0,9714.285714285714,9714.285714285714,1.0,7.0,68000.0,9714.285714285714,24000.0,3.857142857142857,0.0,0.0,0.0,7.0,68000.0,89.41038427691406,0.0,16.142857142857142,0.0,7.0,0.0,0,0
1,29.0,267000.0,27.0,9206.896551724138,9888.888888888889,1.0740740740740742,29.0,267000.0,9206.896551724138,35000.0,6.0,0.0,0.0,0.0,29.0,267000.0,90.02827539002573,0.0,16.620689655172413,0.0,27.0,0.0,0,0
0,3.0,7050.0,3.0,2350.0,2350.0,1.0,2.0,7000.0,3500.0,5000.0,6.0,1.0,50.0,50.0,1.0,137.2549019607843,100.64613278576317,83.14852840520192,16.5,22.0,2.0,1.0,0,0
0,5.0,25000.0,5.0,5000.0,5000.0,1.0,5.0,25000.0,5000.0,13000.0,4.0,0.0,0.0,0.0,5.0,25000.0,95.91457905544148,0.0,16.6,0.0,5.0,0.0,0,0
0,10.0,138000.0,10.0,13800.0,13800.0,1.0,10.0,138000.0,13800.0,27000.0,11.5,0.0,0.0,0.0,10.0,138000.0,89.76427104722794,0.0,16.1,0.0,10.0,0.0,0,0
0,1.0,600.0,1.0,600.0,600.0,1.0,1.0,600.0,600.0,600.0,17.0,0.0,0.0,0.0,1.0,600.0,105.3990417522245,0.0,19.0,0.0,1.0,0.0,0,0
0,11.0,44530.0,11.0,4048.181818181818,4048.181818181818,1.0,8.0,44000.0,5500.0,12000.0,5.125,3.0,530.0,176.66666666666666,2.0,82.86252354048965,88.19028062970568,89.26032397900981,16.25,19.333333333333332,8.0,3.0,0,0
0,10.0,59900.0,9.0,5990.0,6655.555555555556,1.1111111111111112,10.0,59900.0,5990.0,10000.0,6.9,0.0,0.0,0.0,10.0,59900.0,82.43148528405202,0.0,15.4,0.0,9.0,0.0,0,0
1,21.0,265000.0,20.0,12619.047619047618,13250.0,1.05,21.0,265000.0,12619.047619047618,57000.0,5.809523809523809,0.0,0.0,0.0,21.0,265000.0,85.54493008702454,0.0,16.761904761904763,0.0,20.0,0.0,1,0
0,18.0,130000.0,17.0,7222.222222222223,7647.058823529412,1.0588235294117647,18.0,130000.0,7222.222222222223,22000.0,6.722222222222222,0.0,0.0,0.0,18.0,130000.0,85.62035135751768,0.0,15.944444444444445,0.0,17.0,0.0,0,0
0,11.0,111000.0,11.0,10090.90909090909,10090.90909090909,1.0,11.0,111000.0,10090.90909090909,23000.0,3.3636363636363638,0.0,0.0,0.0,11.0,111000.0,91.4287847675938,0.0,16.0,0.0,11.0,0.0,0,0
0,5.0,36000.0,5.0,7200.0,7200.0,1.0,5.0,36000.0,7200.0,14000.0,10.0,0.0,0.0,0.0,5.0,36000.0,90.94866529774127,0.0,16.0,0.0,5.0,0.0,0,0
0,6.0,20000.0,6.0,3333.3333333333335,3333.3333333333335,1.0,6.0,20000.0,3333.3333333333335,5000.0,4.0,0.0,0.0,0.0,6.0,20000.0,85.39721651836642,0.0,17.666666666666668,0.0,6.0,0.0,0,0
0,2.0,28000.0,2.0,14000.0,14000.0,1.0,2.0,28000.0,14000.0,14000.0,4.0,0.0,0.0,0.0,2.0,28000.0,83.3990417522245,0.0,17.5,0.0,2.0,0.0,0,0
0,3.0,15000.0,3.0,5000.0,5000.0,1.0,3.0,15000.0,5000.0,10000.0,3.3333333333333335,0.0,0.0,0.0,3.0,15000.0,96.7027150353639,0.0,16.666666666666668,0.0,3.0,0.0,0,0
1,1794.0,505000.0,644.0,281.4938684503902,784.1614906832298,2.7857142857142856,0.0,0.0,0.0,0.0,0.0,1794.0,505000.0,281.4938684503902,0.0,0.0,0.0,90.92137988290118,0.0,17.770903010033443,0.0,644.0,0,0
0,104.0,200310.0,99.0,1926.0576923076924,2023.3333333333333,1.0505050505050506,15.0,173000.0,11533.333333333334,36000.0,7.0,89.0,27310.0,306.85393258426967,0.16666666666666666,6.334443996924316,89.4986995208761,90.88575625437402,17.133333333333333,18.123595505617978,15.0,84.0,0,0
0,200.0,54000.0,169.0,270.0,319.5266272189349,1.183431952662722,0.0,0.0,0.0,0.0,0.0,200.0,54000.0,270.0,0.0,0.0,0.0,90.1235728952772,0.0,17.62,0.0,169.0,0,0
1,118.0,380600.0,112.0,3225.423728813559,3398.214285714286,1.0535714285714286,39.0,362700.0,9300.0,57000.0,5.948717948717949,79.0,17900.0,226.58227848101265,0.4875,20.26143790849673,90.91293283490408,88.5754685103839,17.05128205128205,17.860759493670887,35.0,77.0,1,0
0,56.0,132310.0,52.0,2362.6785714285716,2544.423076923077,1.0769230769230769,8.0,119000.0,14875.0,57000.0,5.875,48.0,13310.0,277.2916666666667,0.16326530612244897,8.939974457215836,82.96064339493498,90.65719826602783,17.25,17.166666666666668,7.0,45.0,1,0
1,294.0,1220600.0,233.0,4151.700680272109,5238.62660944206,1.261802575107296,117.0,1165700.0,9963.247863247863,45000.0,4.897435897435898,177.0,54900.0,310.1694915254237,0.6573033707865169,21.23276443052039,87.5662729543633,87.75849681164128,16.683760683760685,18.10734463276836,89.0,144.0,0,0
0,50.0,18810.0,36.0,376.2,522.5,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,50.0,18810.0,376.2,0.0,0.0,0.0,88.73845311430527,0.0,18.16,0.0,36.0,0,0
0,45.0,110280.0,41.0,2450.6666666666665,2689.756097560976,1.0975609756097562,11.0,102000.0,9272.727272727272,32000.0,4.7272727272727275,34.0,8280.0,243.52941176470588,0.3142857142857143,12.317352976693636,89.07273971750357,88.9886862342473,17.09090909090909,18.11764705882353,10.0,31.0,0,0
0,29.0,19070.0,25.0,657.5862068965517,762.8,1.16,2.0,11000.0,5500.0,10000.0,4.5,27.0,8070.0,298.8888888888889,0.07142857142857142,1.3629042250030976,54.65023956194388,84.40793976728267,14.0,17.85185185185185,1.0,24.0,0,0
0,42.0,9420.0,38.0,224.28571428571428,247.89473684210526,1.105263157894737,0.0,0.0,0.0,0.0,0.0,42.0,9420.0,224.28571428571428,0.0,0.0,0.0,91.69642449724586,0.0,18.095238095238095,0.0,38.0,0,0
0,57.0,15680.0,55.0,275.0877192982456,285.09090909090907,1.0363636363636364,0.0,0.0,0.0,0.0,0.0,57.0,15680.0,275.0877192982456,0.0,0.0,0.0,91.08109081739256,0.0,17.719298245614034,0.0,55.0,0,0
0,146.0,50620.0,113.0,346.71232876712327,447.9646017699115,1.2920353982300885,3.0,18000.0,6000.0,9000.0,3.0,143.0,32620.0,228.1118881118881,0.020833333333333332,0.5517917905643603,89.2311202372804,91.65275244946703,18.666666666666668,17.916083916083917,3.0,110.0,0,0
1,472.0,669490.0,350.0,1418.4110169491526,1912.8285714285714,1.3485714285714285,53.0,548000.0,10339.622641509433,57000.0,4.773584905660377,419.0,121490.0,289.95226730310264,0.1261904761904762,4.5106221860055475,91.17663011894153,89.08892624301856,16.67924528301887,17.72076372315036,47.0,303.0,1,0
0,19.0,7740.0,18.0,407.36842105263156,430.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,19.0,7740.0,407.36842105263156,0.0,0.0,0.0,93.34976043805612,0.0,17.894736842105264,0.0,18.0,0,0
0,120.0,145170.0,97.0,1209.75,1496.5979381443299,1.2371134020618557,16.0,126000.0,7875.0,24000.0,3.75,104.0,19170.0,184.32692307692307,0.1523809523809524,6.572427103437484,90.61190965092402,86.933370189017,17.0625,18.08653846153846,13.0,84.0,0,0
0,117.0,31500.0,107.0,269.2307692307692,294.39252336448595,1.0934579439252337,0.0,0.0,0.0,0.0,0.0,117.0,31500.0,269.2307692307692,0.0,0.0,0.0,88.47292277271744,0.0,17.88888888888889,0.0,107.0,0,0
1,57.0,383490.0,48.0,6727.894736842105,7989.375,1.1875,26.0,379000.0,14576.923076923076,57000.0,5.1923076923076925,31.0,4490.0,144.83870967741936,0.8125,84.39100423068359,87.51034591691676,87.5032125587865,16.692307692307693,17.193548387096776,21.0,27.0,1,0
0,61.0,14380.0,59.0,235.7377049180328,243.72881355932202,1.0338983050847457,0.0,0.0,0.0,0.0,0.0,61.0,14380.0,235.7377049180328,0.0,0.0,0.0,89.21192535990394,0.0,17.81967213114754,0.0,59.0,0,0
0,65.0,15500.0,60.0,238.46153846153845,258.3333333333333,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,65.0,15500.0,238.46153846153845,0.0,0.0,0.0,90.96222818933292,0.0,17.846153846153847,0.0,60.0,0,0
0,776.0,244610.0,354.0,315.21907216494844,690.9887005649717,2.1920903954802258,4.0,18400.0,4600.0,10000.0,5.5,772.0,226210.0,293.0181347150259,0.00517464424320828,0.08133998788741485,103.98288843258042,92.12116408308597,16.25,17.791450777202073,4.0,350.0,0,0
0,21.0,2760.0,20.0,131.42857142857142,138.0,1.05,0.0,0.0,0.0,0.0,0.0,21.0,2760.0,131.42857142857142,0.0,0.0,0.0,91.96949251980053,0.0,17.904761904761905,0.0,20.0,0,0
0,20.0,92870.0,20.0,4643.5,4643.5,1.0,8.0,89000.0,11125.0,24000.0,4.75,12.0,3870.0,322.5,0.6153846153846154,22.991475071041073,86.78336755646816,92.04403376682637,17.125,18.25,8.0,12.0,0,0
0,73.0,286700.0,68.0,3927.3972602739727,4216.176470588235,1.0735294117647058,19.0,268000.0,14105.263157894737,36000.0,7.894736842105263,54.0,18700.0,346.2962962962963,0.34545454545454546,14.33078445002941,91.16610828920349,90.03052196618246,15.894736842105264,17.22222222222222,17.0,51.0,0,0
0,133.0,91090.0,75.0,684.8872180451128,1214.5333333333333,1.7733333333333334,6.0,60000.0,10000.0,36000.0,2.8333333333333335,127.0,31090.0,244.8031496062992,0.046875,1.9298189186581325,93.38535249828885,89.37543587339057,17.833333333333332,17.80314960629921,6.0,69.0,0,0
0,28.0,11670.0,27.0,416.7857142857143,432.22222222222223,1.037037037037037,0.0,0.0,0.0,0.0,0.0,28.0,11670.0,416.7857142857143,0.0,0.0,0.0,91.49936442749585,0.0,18.25,0.0,27.0,0,0
0,102.0,32130.0,97.0,315.0,331.2371134020619,1.0515463917525774,0.0,0.0,0.0,0.0,0.0,102.0,32130.0,315.0,0.0,0.0,0.0,90.38751325307672,0.0,17.852941176470587,0.0,97.0,0,0
1,144.0,1099710.0,123.0,7636.875,8940.731707317073,1.170731707317073,100.0,1093060.0,10930.6,57000.0,5.45,44.0,6650.0,151.13636363636363,2.2222222222222223,164.3452112464291,88.66266940451746,88.97598158173106,16.83,18.136363636363637,82.0,41.0,1,0
0,21.0,26480.0,21.0,1260.952380952381,1260.952380952381,1.0,2.0,21000.0,10500.0,18000.0,4.5,19.0,5480.0,288.42105263157896,0.1,3.8314176245210727,85.02258726899385,90.37285204798444,17.0,18.0,2.0,19.0,0,0
0,55.0,19290.0,54.0,350.72727272727275,357.22222222222223,1.0185185185185186,0.0,0.0,0.0,0.0,0.0,55.0,19290.0,350.72727272727275,0.0,0.0,0.0,88.86177586957874,0.0,18.12727272727273,0.0,54.0,0,0
0,30.0,5920.0,29.0,197.33333333333334,204.13793103448276,1.0344827586206897,0.0,0.0,0.0,0.0,0.0,30.0,5920.0,197.33333333333334,0.0,0.0,0.0,91.28350444900752,0.0,17.466666666666665,0.0,29.0,0,0
0,24.0,8840.0,23.0,368.3333333333333,384.3478260869565,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,24.0,8840.0,368.3333333333333,0.0,0.0,0.0,93.28713210130047,0.0,18.125,0.0,23.0,0,0
1,144.0,341480.0,131.0,2371.3888888888887,2606.7175572519086,1.099236641221374,26.0,301000.0,11576.923076923076,78000.0,6.038461538461538,118.0,40480.0,343.0508474576271,0.2184873949579832,7.435587065536919,84.6996261780656,90.3676840798617,16.46153846153846,18.21186440677966,26.0,105.0,1,0
0,44.0,11290.0,42.0,256.59090909090907,268.8095238095238,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,44.0,11290.0,256.59090909090907,0.0,0.0,0.0,91.28143861614087,0.0,17.34090909090909,0.0,42.0,0,0
0,1.0,50.0,1.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,90.40109514031485,0.0,19.0,0.0,1.0,0,0
1,61.0,242320.0,58.0,3972.4590163934427,4177.931034482759,1.0517241379310345,18.0,232000.0,12888.888888888889,39000.0,6.944444444444445,43.0,10320.0,240.0,0.4090909090909091,22.478442011433,91.23629173321166,91.16374576190249,17.0,17.651162790697676,17.0,41.0,0,0
0,4.0,290.0,4.0,72.5,72.5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,290.0,72.5,0.0,0.0,0.0,91.58726899383984,0.0,17.75,0.0,4.0,0,0
0,12.0,3110.0,12.0,259.1666666666667,259.1666666666667,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3110.0,259.1666666666667,0.0,0.0,0.0,89.6974674880219,0.0,17.083333333333332,0.0,12.0,0,0
0,105.0,40710.0,36.0,387.7142857142857,1130.8333333333333,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,105.0,40710.0,387.7142857142857,0.0,0.0,0.0,90.16530100061928,0.0,17.914285714285715,0.0,36.0,0,0
0,44.0,84530.0,44.0,1921.1363636363637,1921.1363636363637,1.0,5.0,73000.0,14600.0,51000.0,6.2,39.0,11530.0,295.64102564102564,0.125,6.330760558494493,89.19917864476386,91.95998525772653,18.2,18.256410256410255,5.0,39.0,1,0
0,85.0,25670.0,49.0,302.0,523.8775510204082,1.7346938775510203,0.0,0.0,0.0,0.0,0.0,85.0,25670.0,302.0,0.0,0.0,0.0,91.16762894069332,0.0,17.258823529411764,0.0,49.0,0,0
0,18.0,2160.0,5.0,120.0,432.0,3.6,0.0,0.0,0.0,0.0,0.0,18.0,2160.0,120.0,0.0,0.0,0.0,87.1915735036885,0.0,17.72222222222222,0.0,5.0,0,0
0,2.0,120.0,2.0,60.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,60.0,0.0,0.0,0.0,86.98425735797399,0.0,18.0,0.0,2.0,0,0
0,5.0,640.0,5.0,128.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,640.0,128.0,0.0,0.0,0.0,85.26598220396988,0.0,19.6,0.0,5.0,0,0
0,4.0,170.0,1.0,42.5,170.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,170.0,42.5,0.0,0.0,0.0,94.31622176591375,0.0,19.0,0.0,1.0,0,0
0,21.0,14510.0,18.0,690.952380952381,806.1111111111111,1.1666666666666667,1.0,11000.0,11000.0,11000.0,2.0,20.0,3510.0,175.5,0.047619047619047616,3.133010538308174,106.73511293634498,87.13963039014374,19.0,17.1,1.0,17.0,0,0
0,3.0,480.0,3.0,160.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,480.0,160.0,0.0,0.0,0.0,83.2041980378736,0.0,16.0,0.0,3.0,0,0
0,5.0,750.0,5.0,150.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,750.0,150.0,0.0,0.0,0.0,76.53169062286106,0.0,17.8,0.0,5.0,0,0
0,20.0,9210.0,20.0,460.5,460.5,1.0,0.0,0.0,0.0,0.0,0.0,20.0,9210.0,460.5,0.0,0.0,0.0,92.34428473648185,0.0,17.45,0.0,20.0,0,0
0,18.0,3730.0,8.0,207.22222222222223,466.25,2.25,0.0,0.0,0.0,0.0,0.0,18.0,3730.0,207.22222222222223,0.0,0.0,0.0,87.22168986234695,0.0,17.38888888888889,0.0,8.0,0,0
0,5.0,530.0,4.0,106.0,132.5,1.25,0.0,0.0,0.0,0.0,0.0,5.0,530.0,106.0,0.0,0.0,0.0,83.44914442162903,0.0,18.0,0.0,4.0,0,0
0,65.0,10930.0,38.0,168.15384615384616,287.63157894736844,1.7105263157894737,0.0,0.0,0.0,0.0,0.0,65.0,10930.0,168.15384615384616,0.0,0.0,0.0,91.86807771284157,0.0,17.23076923076923,0.0,38.0,0,0
0,59.0,12520.0,49.0,212.20338983050848,255.51020408163265,1.2040816326530612,1.0,6000.0,6000.0,6000.0,3.0,58.0,6520.0,112.41379310344827,0.01694915254237288,0.920104278484895,90.89664613278576,92.37060114706507,15.0,17.53448275862069,1.0,48.0,0,0
0,23.0,5500.0,16.0,239.1304347826087,343.75,1.4375,0.0,0.0,0.0,0.0,0.0,23.0,5500.0,239.1304347826087,0.0,0.0,0.0,92.06118501324286,0.0,18.043478260869566,0.0,16.0,0,0
0,7.0,3600.0,7.0,514.2857142857143,514.2857142857143,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3600.0,514.2857142857143,0.0,0.0,0.0,93.48235064046152,0.0,18.0,0.0,7.0,0,0
0,4.0,1300.0,1.0,325.0,1300.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1300.0,325.0,0.0,0.0,0.0,92.9801505817933,0.0,19.0,0.0,1.0,0,0
0,257.0,82540.0,85.0,321.16731517509726,971.0588235294117,3.023529411764706,0.0,0.0,0.0,0.0,0.0,257.0,82540.0,321.16731517509726,0.0,0.0,0.0,88.93895498259548,0.0,17.848249027237355,0.0,85.0,0,0
0,22.0,2730.0,8.0,124.0909090909091,341.25,2.75,0.0,0.0,0.0,0.0,0.0,22.0,2730.0,124.0909090909091,0.0,0.0,0.0,86.85644950532014,0.0,18.363636363636363,0.0,8.0,0,0
0,22.0,14270.0,22.0,648.6363636363636,648.6363636363636,1.0,0.0,0.0,0.0,0.0,0.0,22.0,14270.0,648.6363636363636,0.0,0.0,0.0,88.3758322444154,0.0,17.90909090909091,0.0,22.0,0,0
0,16.0,3460.0,16.0,216.25,216.25,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3460.0,216.25,0.0,0.0,0.0,93.16358658453115,0.0,18.125,0.0,16.0,0,0
0,82.0,27950.0,49.0,340.8536585365854,570.4081632653061,1.6734693877551021,0.0,0.0,0.0,0.0,0.0,82.0,27950.0,340.8536585365854,0.0,0.0,0.0,84.81203986577853,0.0,17.79268292682927,0.0,49.0,0,0
0,93.0,25540.0,56.0,274.6236559139785,456.07142857142856,1.6607142857142858,0.0,0.0,0.0,0.0,0.0,93.0,25540.0,274.6236559139785,0.0,0.0,0.0,88.49428510447255,0.0,17.946236559139784,0.0,56.0,0,0
0,1.0,70.0,1.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,0.0,0.0,92.9801505817933,0.0,16.0,0.0,1.0,0,0
0,11.0,1680.0,11.0,152.72727272727272,152.72727272727272,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1680.0,152.72727272727272,0.0,0.0,0.0,93.64047041254433,0.0,18.636363636363637,0.0,11.0,0,0
0,20.0,6170.0,16.0,308.5,385.625,1.25,0.0,0.0,0.0,0.0,0.0,20.0,6170.0,308.5,0.0,0.0,0.0,93.00232717316905,0.0,17.95,0.0,16.0,0,0
0,43.0,7290.0,13.0,169.53488372093022,560.7692307692307,3.3076923076923075,0.0,0.0,0.0,0.0,0.0,43.0,7290.0,169.53488372093022,0.0,0.0,0.0,83.44109641373382,0.0,17.302325581395348,0.0,13.0,0,0
0,11.0,970.0,9.0,88.18181818181819,107.77777777777777,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,11.0,970.0,88.18181818181819,0.0,0.0,0.0,88.21703689876175,0.0,18.09090909090909,0.0,9.0,0,0
0,1.0,50.0,1.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,91.23066392881589,0.0,20.0,0.0,1.0,0,0
0,6.0,101000.0,6.0,16833.333333333332,16833.333333333332,1.0,6.0,101000.0,16833.333333333332,40000.0,5.666666666666667,0.0,0.0,0.0,6.0,101000.0,85.82842801733972,0.0,16.833333333333332,0.0,6.0,0.0,0,0
1,18.0,100700.0,18.0,5594.444444444444,5594.444444444444,1.0,9.0,100000.0,11111.111111111111,57000.0,6.0,9.0,700.0,77.77777777777777,0.9,142.65335235378032,89.55631606966308,84.04654346338124,16.88888888888889,18.555555555555557,9.0,9.0,1,0
0,70.0,19290.0,24.0,275.57142857142856,803.75,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,70.0,19290.0,275.57142857142856,0.0,0.0,0.0,94.91659333137773,0.0,17.857142857142858,0.0,24.0,0,0
0,24.0,5090.0,11.0,212.08333333333334,462.72727272727275,2.1818181818181817,0.0,0.0,0.0,0.0,0.0,24.0,5090.0,212.08333333333334,0.0,0.0,0.0,85.05829340634268,0.0,17.041666666666668,0.0,11.0,0,0
0,9.0,1040.0,7.0,115.55555555555556,148.57142857142858,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,9.0,1040.0,115.55555555555556,0.0,0.0,0.0,87.9814434557761,0.0,17.88888888888889,0.0,7.0,0,0
0,50.0,15710.0,25.0,314.2,628.4,2.0,0.0,0.0,0.0,0.0,0.0,50.0,15710.0,314.2,0.0,0.0,0.0,87.66828199863106,0.0,17.08,0.0,25.0,0,0
0,4.0,1960.0,3.0,490.0,653.3333333333334,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,1960.0,490.0,0.0,0.0,0.0,92.21286789869951,0.0,17.25,0.0,3.0,0,0
